,gene_name,total_highly_variable,total_velocity_genes,total_velocity_r2,317s1_highly_variable,317s1_velocity_genes,317s1_velocity_r2,317s2_highly_variable,317s2_velocity_genes,317s2_velocity_r2,320s1_highly_variable,320s1_velocity_genes,320s1_velocity_r2,320s2_highly_variable,320s2_velocity_genes,320s2_velocity_r2,323s1_highly_variable,323s1_velocity_genes,323s1_velocity_r2,323s2_highly_variable,323s2_velocity_genes,323s2_velocity_r2,326s1_highly_variable,326s1_velocity_genes,326s1_velocity_r2,326s2_highly_variable,326s2_velocity_genes,326s2_velocity_r2,329s1_highly_variable,329s1_velocity_genes,329s1_velocity_r2,329s2_highly_variable,329s2_velocity_genes,329s2_velocity_r2,overdisp_S,overdisp_U,nonzero_S,nonzero_U
738,Nr1h4,True,True,0.04066556692123413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456080779368304,0.216959456591907,0.03787878787878787,0.03977272727272727
739,Nr2f6,True,True,0.3987797498703003,True,True,0.19199377298355103,True,True,0.10541611909866333,True,True,0.10972845554351807,True,True,0.10855472087860107,True,True,0.03670954704284668,True,True,0.16681218147277832,True,True,0.06638377904891968,,,,True,True,0.09046721458435059,,,,1.72056855384076,1.8533448208,0.382034632034632,0.2897727272727273
740,Nr3c1,True,True,0.037578701972961426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4788497144663,0.769107628841703,0.24296536796536797,0.08035714285714285
741,Nr4a1,True,True,0.20665574073791504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178576962142674,0.0659616070553347,0.10281385281385283,0.011363636363636364
742,Nr5a2,,,,,,,True,True,0.5987254977226257,True,True,0.6243715882301331,True,True,0.5411733388900757,True,True,0.54055055975914,,,,True,True,0.5914255678653717,True,True,0.5843510329723358,True,True,0.5898155272006989,,,,0.58173453783045,0.329901111965334,0.15936147186147187,0.23755411255411255
743,Nrp1,True,True,0.5824509859085083,True,True,0.3404519557952881,True,True,0.1960747241973877,True,True,0.3108224868774414,True,True,0.28232425451278687,True,True,0.3098611831665039,True,True,0.1882932186126709,True,True,0.2723503112792969,True,True,0.2564077377319336,True,True,0.2637483477592468,True,True,0.2698438763618469,0.253047455455668,0.219254875792127,0.12716450216450215,0.07386363636363635
744,Nrxn1,True,True,0.09382390975952148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0878689654496038,0.162936212453341,0.011363636363636364,0.10822510822510822
745,Ntn4,True,True,0.5188256204128265,True,True,0.1362740397453308,True,True,0.08667922019958496,True,True,0.15573841333389282,,,,True,True,0.06009703874588013,True,True,0.11872804164886475,,,,True,True,0.06708645820617676,True,True,0.04666757583618164,,,,0.680866552255972,0.450328732917656,0.05194805194805195,0.16937229437229437
746,Nucb2,True,True,0.05180346965789795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0269060402361,1.09698730575486,0.23809523809523808,0.016774891774891776
747,Nucks1,True,True,0.3997856378555298,True,True,0.1196742057800293,True,True,0.13854390382766724,True,True,0.10802209377288818,True,True,0.09282869100570679,True,True,0.05215764045715332,True,True,0.09298193454742432,True,True,0.15995866060256958,True,True,0.04680776596069336,True,True,0.16026151180267334,True,True,0.14176255464553833,1.22090957088641,0.432343160299625,0.5833333333333333,0.06493506493506493
748,Nudt19,True,True,0.6758293509483337,True,True,0.3825702667236328,True,True,0.32834839820861816,True,True,0.25668954849243164,True,True,0.32744860649108887,True,True,0.3926700949668884,True,True,0.4087161421775818,True,True,0.4155440926551819,True,True,0.459632933139801,True,True,0.35269224643707275,True,True,0.3593878149986267,0.423233861885285,0.253847780145827,0.47673160173160173,0.04816017316017317
749,Nudt7,True,True,0.15610343217849731,True,True,0.011880993843078613,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24156607032532,0.445056191630471,0.19074675324675325,0.05681818181818182
750,Numbl,True,True,0.3976340889930725,,,,,,,,,,True,True,0.2815348505973816,True,True,0.18549829721450806,True,True,0.07768648862838745,,,,True,True,0.1943150758743286,,,,True,True,0.09965717792510986,0.559329614382327,0.244819179914471,0.17857142857142858,0.026785714285714288
751,Nupr1,True,True,0.01144111156463623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.905447219256784,0.197861996668295,0.3958333333333333,0.009469696969696972
752,Nusap1,True,True,0.8761557266116142,True,True,0.5407484173774719,True,True,0.7707749009132385,True,True,0.7228748202323914,True,True,0.5902573764324188,True,True,0.6648010909557343,True,True,0.7721228152513504,True,True,0.7797051221132278,True,True,0.7453334927558899,True,True,0.7287456095218658,True,True,0.6926552653312683,0.0454112837059317,0.0483422838511948,0.07819264069264069,0.043290043290043295
753,Nxph1,True,True,0.7360163927078247,True,True,0.45918625593185425,True,True,0.588721364736557,True,True,0.44711238145828247,True,True,0.5059945285320282,True,True,0.4747716188430786,True,True,0.45028674602508545,True,True,0.490597665309906,True,True,0.5571827590465546,True,True,0.5665385127067566,True,True,0.6091479361057281,0.0754156869075762,0.0669358735058181,0.05519480519480519,0.1350108225108225
754,Ociad2,True,True,0.43318867683410645,True,True,0.010739922523498535,True,True,0.11237376928329468,True,True,0.1274561882019043,True,True,0.13062745332717896,True,True,0.2083672285079956,True,True,0.18322938680648804,,,,True,True,0.25498223304748535,True,True,0.17190778255462646,,,,0.491552508107314,1.57540222931118,0.3400974025974026,0.01812770562770563
755,Ocrl,True,True,0.7458557486534119,True,True,0.5315074324607849,True,True,0.5546794235706329,True,True,0.5166457891464233,True,True,0.5477776825428009,True,True,0.5311529040336609,True,True,0.5774842798709869,True,True,0.5579225122928619,True,True,0.595944344997406,True,True,0.5758847296237946,True,True,0.4865761995315552,0.635914162091611,0.747585038735359,0.19534632034632035,0.329004329004329
756,Olfm1,True,True,0.017321228981018066,,,,,,,,,,,,,,,,,,,,,,,,,True,True,0.1047365665435791,,,,0.217230167745297,inf,0.18641774891774893,0.006764069264069264
757,Orai2,True,True,0.17137479782104492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.754687942948798,0.294744113106023,0.053571428571428575,0.04788961038961039
758,Osbpl2,True,True,0.15284347534179688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32933644352047,1.59614626179527,0.19101731601731603,0.08955627705627706
759,Ovol2,True,True,0.025983691215515137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.819124660425577,0.591550206342515,0.1626082251082251,0.058982683982683984
760,Oxct1,True,True,0.11348122358322144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91577956085827,0.379135856279674,0.20616883116883117,0.08225108225108226
761,P2ry1,True,True,0.6934637725353241,,,,,,,,,,,,,,,,True,True,0.4690885543823242,True,True,0.5920028984546661,,,,,,,True,True,0.6042417287826538,0.049680464785069,0.0527996692677062,0.03165584415584416,0.017045454545454544
762,P4htm,True,True,0.012618482112884521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.42354690022482,0.495115939381326,0.07765151515151515,0.0689935064935065
763,Pacrg,,,,True,True,0.03883892297744751,True,True,0.08796113729476929,,,,True,True,0.07239210605621338,True,True,0.11248725652694702,True,True,0.10032325983047485,True,True,0.15333819389343262,True,True,0.03080570697784424,True,True,0.1643797755241394,True,True,0.09156441688537598,2.84216189776476,0.852435889329715,0.2067099567099567,0.3087121212121212
764,Pacsin1,True,True,0.4032737612724304,True,True,0.08389484882354736,True,True,0.12527036666870117,True,True,0.07026791572570801,True,True,0.024875402450561523,True,True,0.05382895469665527,True,True,0.05695796012878418,True,True,0.09497088193893433,True,True,0.10271674394607544,,,,True,True,0.08312231302261353,0.664723561837843,0.298254794771649,0.09956709956709957,0.08982683982683984
765,Pacsin2,,,,,,,,,,,,,,,,,,,True,True,0.07366061210632324,,,,,,,,,,,,,1.16284200251317,1.31198981114344,0.1653138528138528,0.10957792207792208
766,Pah,True,True,0.36799949407577515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132073378457004,0.127254756653113,0.049512987012987016,0.021374458874458872
767,Pak3,True,True,0.8304773271083832,True,True,0.6058087348937988,True,True,0.6856939494609833,True,True,0.6881013214588165,True,True,0.5794411897659302,True,True,0.6657245755195618,True,True,0.634260892868042,True,True,0.6024721562862396,True,True,0.5765029788017273,True,True,0.6467764377593994,True,True,0.6679373383522034,0.343913890475676,0.304200788515587,0.34659090909090906,0.2627164502164502
768,Pak6,True,True,0.15518957376480103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.940982876994331,0.469107862029258,0.06737012987012989,0.05248917748917749
769,Pam,True,True,0.3388563394546509,True,True,0.25562584400177,True,True,0.4001520872116089,True,True,0.3557214140892029,True,True,0.28384727239608765,True,True,0.22668743133544922,True,True,0.42534053325653076,True,True,0.38185983896255493,True,True,0.36638128757476807,True,True,0.35330116748809814,True,True,0.41070109605789185,0.473719914982628,0.965273008567482,0.351461038961039,0.5032467532467533
770,Pamr1,True,True,0.7892697006464005,True,True,0.6751634180545807,True,True,0.6163778007030487,True,True,0.55160191655159,True,True,0.6497000753879547,True,True,0.6094443202018738,True,True,0.6022121608257294,True,True,0.6174586713314056,True,True,0.5205997824668884,True,True,0.606117308139801,True,True,0.5534286201000214,0.572867789057842,0.66128980555285,0.31439393939393945,0.1858766233766234
771,Pappa2,True,True,0.39529454708099365,True,True,0.21499741077423096,True,True,0.10036027431488037,True,True,0.22428923845291138,True,True,0.16204369068145752,True,True,0.13480931520462036,True,True,0.1337277889251709,,,,,,,True,True,0.16389590501785278,True,True,0.10465705394744873,0.0618200866892299,0.0661241669658436,0.025432900432900432,0.04464285714285715
772,Papss2,True,True,0.9108853414654732,True,True,0.7859965562820435,True,True,0.7694675773382187,True,True,0.6914867460727692,True,True,0.7510031759738922,True,True,0.7552009373903275,True,True,0.816349670290947,True,True,0.7496711313724518,True,True,0.7816502898931503,True,True,0.7180522978305817,True,True,0.7474568486213684,0.248509786295172,0.211190494091491,0.2058982683982684,0.17424242424242425
773,Pard3,True,True,0.5638765692710876,True,True,0.23014843463897705,True,True,0.4115382432937622,True,True,0.4582567811012268,True,True,0.34075045585632324,True,True,0.419253945350647,True,True,0.3781399130821228,True,True,0.523727297782898,True,True,0.2482079267501831,True,True,0.38509899377822876,True,True,0.34481143951416016,1.42276735523959,1.35310816563975,0.2502705627705628,0.740530303030303
774,Parm1,True,True,0.6245456635951996,True,True,0.4348985552787781,True,True,0.3610835075378418,True,True,0.2879788875579834,True,True,0.3087758421897888,True,True,0.27960097789764404,True,True,0.32480478286743164,True,True,0.19801735877990723,True,True,0.470950186252594,True,True,0.4701845049858093,True,True,0.2245987057685852,0.475626078992209,0.215919744390955,0.28625541125541126,0.13744588744588745
775,Pax4,True,True,0.5350447297096252,True,True,0.44545799493789673,True,True,0.21862226724624634,True,True,0.39540427923202515,True,True,0.38221806287765503,True,True,0.3105159401893616,True,True,0.23998254537582397,True,True,0.5380631685256958,True,True,0.142300546169281,True,True,0.43235188722610474,True,True,0.2563846707344055,0.218102516823743,0.186688324954814,0.2941017316017316,0.038149350649350655
776,Pax6,True,True,0.8129715621471405,True,True,0.7354350984096527,True,True,0.6804627180099487,True,True,0.697484701871872,True,True,0.7122558951377869,True,True,0.7311135232448578,True,True,0.7011328339576721,True,True,0.6818732619285583,True,True,0.7589347660541534,True,True,0.711760401725769,True,True,0.7352743446826935,0.467157638119834,0.485531376757979,0.44155844155844154,0.36228354978354976
777,Pax6os1,True,True,0.46380072832107544,True,True,0.26133638620376587,True,True,0.10349947214126587,True,True,0.1705608367919922,True,True,0.08843362331390381,True,True,0.2612012028694153,True,True,0.13841718435287476,True,True,0.1795501708984375,True,True,0.24534004926681519,True,True,0.31384503841400146,True,True,0.19158345460891724,0.204340108301352,0.230710059214606,0.04004329004329005,0.11525974025974026
778,Pbk,True,True,0.4219379425048828,True,True,0.3583906888961792,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.083366325011443,inf,0.1112012987012987,0.004329004329004329
779,Pbld2,True,True,0.6012161672115326,True,True,0.3682015538215637,True,True,0.3273049592971802,True,True,0.3927251696586609,True,True,0.18927043676376343,True,True,0.42882341146469116,True,True,0.23659288883209229,True,True,0.38633763790130615,True,True,0.32197827100753784,True,True,0.2534257173538208,True,True,0.32865530252456665,0.596027771877153,0.316549720166098,0.11174242424242425,0.08712121212121213
780,Pcbp3,,,,True,True,0.075356125831604,,,,True,True,0.0711250901222229,,,,,,,True,True,0.3163678050041199,True,True,0.23856526613235474,,,,True,True,0.13431453704833984,,,,1.10321375851902,0.474674218936697,0.08225108225108224,0.1599025974025974
781,Pcdh15,True,True,0.5840354859828949,,,,True,True,0.060785770416259766,,,,,,,,,,,,,,,,,,,True,True,0.12459635734558105,True,True,0.19031637907028198,0.239214609666359,0.0427932969258318,0.01433982683982684,0.05194805194805195
782,Pcdh9,True,True,0.445777952671051,True,True,0.035229265689849854,,,,True,True,0.03718829154968262,,,,,,,,,,,,,,,,,,,,,,0.208836166142357,0.220908639334554,0.045725108225108224,0.2472943722943723
783,Pclo,True,True,0.6642018854618073,True,True,0.5551102757453918,True,True,0.49207383394241333,True,True,0.5409595966339111,True,True,0.4163663387298584,True,True,0.486086368560791,True,True,0.5378415584564209,True,True,0.48317641019821167,True,True,0.4855308532714844,True,True,0.45507097244262695,True,True,0.532880038022995,0.846550613182346,0.692602069472724,0.19426406926406925,0.5102813852813852
784,Pcmtd2,True,True,0.04068642854690552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33804723293713,0.91143751978401,0.22348484848484848,0.035173160173160176
785,Pcsk1,True,True,0.6865302324295044,True,True,0.3085722327232361,True,True,0.4545885920524597,True,True,0.4126049876213074,True,True,0.43117254972457886,True,True,0.397243857383728,True,True,0.5195720493793488,True,True,0.47603487968444824,True,True,0.415701687335968,True,True,0.448421835899353,True,True,0.4072563648223877,0.438836002215678,0.316430692261261,0.2719155844155844,0.0928030303030303
786,Pcsk1n,True,True,0.10523200035095215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.259061154314358,0.13452260684104,0.510551948051948,0.01920995670995671
787,Pcsk2,True,True,0.9591723680496216,True,True,0.8493204563856125,True,True,0.8722658753395081,True,True,0.8503875583410263,True,True,0.867859423160553,True,True,0.8073549866676331,True,True,0.8857515156269073,True,True,0.8427384793758392,True,True,0.8607456684112549,True,True,0.8535286337137222,True,True,0.8552819788455963,0.191823025122925,0.188812701297823,0.38176406926406925,0.4074675324675324
788,Pcsk2os1,True,True,0.4469863772392273,True,True,0.11114519834518433,True,True,0.07465875148773193,True,True,0.08640730381011963,True,True,0.25718992948532104,True,True,0.17750799655914307,True,True,0.07918781042098999,True,True,0.08004307746887207,True,True,0.04036533832550049,True,True,0.1183326244354248,True,True,0.18436384201049805,0.528304998290856,0.765882610607049,0.1699134199134199,0.03354978354978355
789,Pcyt1b,True,True,0.6680661141872406,True,True,0.5022600591182709,True,True,0.47359704971313477,True,True,0.41026055812835693,True,True,0.3744717836380005,True,True,0.3272082209587097,True,True,0.46749937534332275,True,True,0.3948315978050232,True,True,0.47838544845581055,True,True,0.4764838218688965,True,True,0.37334734201431274,0.408922009259361,0.194450656454027,0.1588203463203463,0.1295995670995671
790,Pde10a,True,True,0.7869285643100739,True,True,0.4747561812400818,True,True,0.3409563899040222,True,True,0.3697178363800049,True,True,0.4255337715148926,True,True,0.33822697401046753,True,True,0.45106732845306396,True,True,0.30643171072006226,True,True,0.35497307777404785,True,True,0.4294564127922058,True,True,0.4030483365058899,0.0899824791609676,0.069709577766853,0.07007575757575758,0.13284632034632035
791,Pde1a,True,True,0.7854609191417694,True,True,0.46924442052841187,True,True,0.39624446630477905,True,True,0.25024062395095825,True,True,0.4287670850753784,True,True,0.4454652667045593,True,True,0.2535780668258667,True,True,0.3253384232521057,True,True,0.36689114570617676,True,True,0.3328779935836792,True,True,0.3268730640411377,0.13802941651977,0.0886596980947198,0.027056277056277056,0.08441558441558442
792,Pde1c,True,True,0.5114711225032806,True,True,0.19477784633636475,True,True,0.14001137018203735,True,True,0.2537824511528015,True,True,0.1834120750427246,True,True,0.11697757244110107,True,True,0.25488483905792236,True,True,0.21808749437332153,True,True,0.1392386555671692,True,True,0.19464975595474243,True,True,0.3484645485877991,0.530030125389471,0.656518600929288,0.07115800865800866,0.48971861471861466
793,Pde3b,True,True,0.46289312839508057,,,,True,True,0.0661115050315857,True,True,0.07875782251358032,True,True,0.13278520107269287,,,,,,,,,,True,True,0.04802441596984863,True,True,0.08425307273864746,,,,1.57948893172519,0.883319925159948,0.16910173160173161,0.19913419913419916
794,Pde9a,True,True,0.4168274998664856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27971113256429,0.146490231696928,0.023809523809523808,0.024080086580086583
795,Pdia3,True,True,0.23515594005584717,True,True,0.1894317865371704,True,True,0.06553012132644653,True,True,0.026265263557434082,True,True,0.1383618712425232,True,True,0.12567293643951416,True,True,0.041475892066955566,True,True,0.08217775821685791,True,True,0.08733147382736206,True,True,0.15195071697235107,True,True,0.16171491146087646,2.70533089137452,0.481472130913936,0.9074675324675323,0.0808982683982684
796,Pdia4,True,True,0.24566060304641724,,,,,,,True,True,0.16665059328079224,,,,True,True,0.07103627920150757,True,True,0.014504015445709229,,,,True,True,0.034528911113739014,True,True,0.10858321189880371,,,,1.62791357423743,0.269763525973247,0.6128246753246753,0.037337662337662336
